Order ID,Order Date,Ship Date,Ship Mode,Segment,Market,Category,Sales,Order Priority
US-2015-JD1601598-42036,1/02/2022,6/02/2022,Standard Class,Consumer,LATAM,Office Supplies,$21.67,High
US-2015-JD1601598-42036,1/02/2022,6/02/2022,Standard Class,Consumer,LATAM,Office Supplies,$29.21,High
US-2015-JD1601598-42036,1/02/2022,6/02/2022,Standard Class,Consumer,LATAM,Office Supplies,$97.20,High
ES-2015-JM1553564-42036,1/02/2022,7/02/2022,Standard Class,Consumer,Europe,Office Supplies,$484.60,Medium
ES-2015-LS17245139-42036,1/02/2022,6/02/2022,Standard Class,Consumer,Europe,Office Supplies,$96.12,Medium
ES-2015-JM1553564-42036,1/02/2022,7/02/2022,Standard Class,Consumer,Europe,Office Supplies,$84.78,Medium
CM-2015-DB291022-42036,1/02/2022,3/02/2022,Second Class,Home Office,Africa,Office Supplies,$52.92,High
MX-2015-AD1018031-42038,3/02/2022,5/02/2022,First Class,Home Office,LATAM,Office Supplies,$32.32,High
MX-2015-AD1018031-42038,3/02/2022,5/02/2022,First Class,Home Office,LATAM,Office Supplies,$54.18,High
MX-2015-RD1966082-42038,3/02/2022,6/02/2022,First Class,Home Office,LATAM,Technology,$331.84,Critical
US-2015-DW13585140-42038,3/02/2022,6/02/2022,First Class,Corporate,USCA,Office Supplies,$21.46,Medium
US-2015-DW13585140-42038,3/02/2022,6/02/2022,First Class,Corporate,USCA,Technology,$59.97,Medium
US-2015-DW13585140-42038,3/02/2022,6/02/2022,First Class,Corporate,USCA,Office Supplies,$78.30,Medium
ES-2015-HD14785120-42038,3/02/2022,7/02/2022,Standard Class,Home Office,Europe,Office Supplies,$29.52,Medium
ES-2015-HD14785120-42038,3/02/2022,7/02/2022,Standard Class,Home Office,Europe,Office Supplies,$250.38,Medium
ES-2015-YC2189514-42038,3/02/2022,6/02/2022,Second Class,Corporate,Europe,Office Supplies,$49.56,High
ES-2015-HD14785120-42038,3/02/2022,7/02/2022,Standard Class,Home Office,Europe,Office Supplies,$88.86,Medium
ES-2015-JF1549045-42038,3/02/2022,9/02/2022,Standard Class,Consumer,Europe,Office Supplies,$157.30,Medium
ES-2015-JF1549045-42038,3/02/2022,9/02/2022,Standard Class,Consumer,Europe,Technology,$428.71,Medium
ES-2015-HD14785120-42038,3/02/2022,7/02/2022,Standard Class,Home Office,Europe,Technology,$248.18,Medium
ES-2015-JF1549045-42038,3/02/2022,9/02/2022,Standard Class,Consumer,Europe,Technology,$528.74,Medium
ES-2015-PF1912048-42038,3/02/2022,8/02/2022,Standard Class,Consumer,Europe,Furniture,$306.34,Medium
IR-2015-CD198060-42038,3/02/2022,6/02/2022,First Class,Consumer,Asia Pacific,Office Supplies,$23.34,Critical
IN-2015-SJ2021527-42038,3/02/2022,8/02/2022,Standard Class,Consumer,Asia Pacific,Furniture,$289.92,High
ID-2015-BE1145592-42038,3/02/2022,7/02/2022,Standard Class,Home Office,Asia Pacific,Office Supplies,$474.98,Medium
IN-2015-JM1565592-42038,3/02/2022,8/02/2022,Standard Class,Home Office,USCA,Office Supplies,$28.98,High
ES-2015-YC2189514-42038,3/02/2022,6/02/2022,Second Class,Corporate,Europe,Office Supplies,$21.96,High
MX-2015-JK1573039-42039,4/02/2022,8/02/2022,Standard Class,Consumer,LATAM,Office Supplies,$9.68,Medium
MX-2015-AH1021051-42039,4/02/2022,8/02/2022,Second Class,Consumer,LATAM,Technology,"$2,981.58",Medium
MX-2015-TM2101055-42039,4/02/2022,8/02/2022,Standard Class,Consumer,LATAM,Furniture,$41.35,High
MX-2015-SC2084582-42039,4/02/2022,10/02/2022,Standard Class,Consumer,LATAM,Furniture,$170.24,Low
CA-2015-RD19810140-42039,4/02/2022,8/02/2022,Second Class,Home Office,USCA,Furniture,$22.20,High
CA-2015-RD19810140-42039,4/02/2022,8/02/2022,Second Class,Home Office,USCA,Office Supplies,$65.58,High
CA-2015-RD19810140-42039,4/02/2022,8/02/2022,Second Class,Home Office,USCA,Office Supplies,$419.40,High
CA-2015-RD19810140-42039,4/02/2022,8/02/2022,Second Class,Home Office,USCA,Office Supplies,$5.18,High
CA-2015-MC17575140-42039,4/02/2022,9/02/2022,Standard Class,Consumer,USCA,Office Supplies,$5.23,High
CA-2015-MC17575140-42039,4/02/2022,9/02/2022,Standard Class,Consumer,USCA,Office Supplies,$285.55,High
IT-2015-SS2087591-42039,4/02/2022,10/02/2022,Standard Class,Consumer,Europe,Office Supplies,$5.60,Medium
MX-2015-BP1109518-42039,4/02/2022,10/02/2022,Standard Class,Corporate,LATAM,Furniture,$273.24,Low
CA-2015-SC20380140-42039,4/02/2022,9/02/2022,Standard Class,Consumer,USCA,Office Supplies,$3.88,Medium
IN-2015-EH141257-42039,4/02/2022,8/02/2022,Standard Class,Home Office,Asia Pacific,Office Supplies,$37.91,High
IR-2015-SN1056060-42039,4/02/2022,8/02/2022,Standard Class,Home Office,Asia Pacific,Technology,$174.24,Medium
ID-2015-JC1538592-42039,4/02/2022,9/02/2022,Standard Class,Consumer,Asia Pacific,Furniture,$232.85,Medium
CA-2015-SC20380140-42039,4/02/2022,9/02/2022,Standard Class,Consumer,USCA,Office Supplies,$115.30,Medium
IN-2015-JH159107-42039,4/02/2022,8/02/2022,Standard Class,Consumer,Asia Pacific,Office Supplies,$54.43,Medium
IR-2015-SN1056060-42039,4/02/2022,8/02/2022,Standard Class,Home Office,Asia Pacific,Furniture,$43.53,Medium
ID-2015-MF18250102-42039,4/02/2022,7/02/2022,First Class,Home Office,USCA,Office Supplies,$30.60,Medium
ID-2015-MF18250102-42039,4/02/2022,7/02/2022,First Class,Home Office,USCA,Office Supplies,$54.45,Medium
ID-2015-CS121757-42039,4/02/2022,11/02/2022,Standard Class,Home Office,USCA,Furniture,$299.05,Medium
ID-2015-MF18250102-42039,4/02/2022,7/02/2022,First Class,Home Office,USCA,Technology,$89.40,Medium
ID-2015-MF18250102-42039,4/02/2022,7/02/2022,First Class,Home Office,USCA,Office Supplies,$35.64,Medium
ID-2015-EH1400559-42039,4/02/2022,8/02/2022,Standard Class,Home Office,Asia Pacific,Office Supplies,$99.52,High
ID-2015-MF18250102-42039,4/02/2022,7/02/2022,First Class,Home Office,USCA,Furniture,$582.89,Medium
ID-2015-MF18250102-42039,4/02/2022,7/02/2022,First Class,Home Office,USCA,Technology,$956.03,Medium
ID-2015-MF18250102-42039,4/02/2022,7/02/2022,First Class,Home Office,USCA,Furniture,$714.15,Medium
CG-2015-BO142533-42039,4/02/2022,7/02/2022,Second Class,Consumer,Africa,Office Supplies,$42.12,High
CG-2015-BO142533-42039,4/02/2022,7/02/2022,Second Class,Consumer,Africa,Office Supplies,$99.72,High
CA-2015-JF15355140-42040,5/02/2022,10/02/2022,Standard Class,Consumer,USCA,Office Supplies,$32.67,Medium
RS-2015-TB11250108-42040,5/02/2022,12/02/2022,Standard Class,Consumer,Europe,Office Supplies,$11.40,Medium
ES-2015-JJ1576045-42040,5/02/2022,7/02/2022,Second Class,Home Office,Europe,Office Supplies,$101.76,High
ES-2015-JJ1576045-42040,5/02/2022,7/02/2022,Second Class,Home Office,Europe,Furniture,$170.28,High
ES-2015-JJ1576045-42040,5/02/2022,7/02/2022,Second Class,Home Office,Europe,Furniture,$107.68,High
ES-2015-GM1444045-42040,5/02/2022,11/02/2022,Standard Class,Consumer,Europe,Office Supplies,$21.96,Low
ES-2015-BE11455124-42040,5/02/2022,9/02/2022,Standard Class,Home Office,Europe,Office Supplies,$283.26,High
ES-2015-JJ1576045-42040,5/02/2022,7/02/2022,Second Class,Home Office,Europe,Furniture,$380.16,High
ES-2015-RD1972064-42040,5/02/2022,10/02/2022,Standard Class,Consumer,Europe,Furniture,$244.14,Medium
IN-2015-SC2023027-42040,5/02/2022,8/02/2022,Second Class,Home Office,USCA,Office Supplies,$87.03,Medium
IN-2015-RH1951011-42040,5/02/2022,12/02/2022,Standard Class,Home Office,Asia Pacific,Technology,$354.15,Medium
IN-2015-KB165857-42040,5/02/2022,9/02/2022,Standard Class,Home Office,USCA,Office Supplies,$571.43,Medium
IN-2015-SC2023027-42040,5/02/2022,8/02/2022,Second Class,Home Office,USCA,Technology,$379.38,Medium
IN-2015-KB165857-42040,5/02/2022,9/02/2022,Standard Class,Home Office,USCA,Office Supplies,"$1,419.36",Medium
IN-2015-SC2023027-42040,5/02/2022,8/02/2022,Second Class,Home Office,USCA,Office Supplies,$43.44,Medium
IN-2015-EK1379527-42040,5/02/2022,11/02/2022,Standard Class,Home Office,Asia Pacific,Office Supplies,$14.19,Medium
IN-2015-SC2023027-42040,5/02/2022,8/02/2022,Second Class,Home Office,USCA,Office Supplies,$92.82,Medium
IN-2015-KB165857-42040,5/02/2022,9/02/2022,Standard Class,Home Office,USCA,Office Supplies,$53.95,Medium
IN-2015-SC2023027-42040,5/02/2022,8/02/2022,Second Class,Home Office,USCA,Technology,"$1,715.91",Medium
IN-2015-KB165857-42040,5/02/2022,9/02/2022,Standard Class,Home Office,USCA,Office Supplies,$78.25,Medium
MX-2015-DC1285051-42041,6/02/2022,10/02/2022,Standard Class,Consumer,LATAM,Office Supplies,$7.38,High
MX-2015-DC1285051-42041,6/02/2022,10/02/2022,Standard Class,Consumer,LATAM,Technology,$81.00,High
MX-2015-RB1943582-42041,6/02/2022,10/02/2022,Second Class,Consumer,LATAM,Office Supplies,$13.76,High
MX-2015-KM1622582-42041,6/02/2022,13/02/2022,Standard Class,Corporate,LATAM,Office Supplies,$164.20,Low
MX-2015-RB1943582-42041,6/02/2022,10/02/2022,Second Class,Consumer,LATAM,Furniture,"$1,867.14",High
CA-2015-CB12025140-42041,6/02/2022,9/02/2022,Second Class,Consumer,USCA,Office Supplies,$7.12,Medium
CA-2015-CB12025140-42041,6/02/2022,9/02/2022,Second Class,Consumer,USCA,Office Supplies,$243.99,Medium
ES-2015-CR1282048-42041,6/02/2022,13/02/2022,Standard Class,Home Office,Europe,Office Supplies,$113.04,Medium
ES-2015-CB1202545-42041,6/02/2022,10/02/2022,Standard Class,Consumer,Europe,Office Supplies,$162.00,Medium
ES-2015-CC12475120-42041,6/02/2022,10/02/2022,Second Class,Consumer,Europe,Office Supplies,$146.10,High
ES-2015-MR1754548-42041,6/02/2022,10/02/2022,Standard Class,Home Office,Europe,Technology,$576.72,Medium
RS-2015-HE4800108-42041,6/02/2022,10/02/2022,Standard Class,Corporate,Europe,Furniture,$47.64,Medium
ES-2015-CC12475120-42041,6/02/2022,10/02/2022,Second Class,Consumer,Europe,Office Supplies,$78.30,High
ES-2015-BD1132045-42041,6/02/2022,10/02/2022,Standard Class,Consumer,Europe,Office Supplies,$255.74,High
ES-2015-TA2138545-42041,6/02/2022,8/02/2022,First Class,Home Office,Europe,Office Supplies,$17.10,Medium
RS-2015-HE4800108-42041,6/02/2022,10/02/2022,Standard Class,Corporate,Europe,Office Supplies,$43.20,Medium
RS-2015-HE4800108-42041,6/02/2022,10/02/2022,Standard Class,Corporate,Europe,Office Supplies,$330.24,Medium
ES-2015-TA2138545-42041,6/02/2022,8/02/2022,First Class,Home Office,Europe,Furniture,$346.11,Medium
ES-2015-CC12475120-42041,6/02/2022,10/02/2022,Second Class,Consumer,Europe,Office Supplies,$49.95,High
ES-2015-HM1498014-42041,6/02/2022,11/02/2022,Second Class,Consumer,Europe,Office Supplies,$104.40,Medium
ES-2015-LH1690048-42041,6/02/2022,6/02/2022,Same Day,Consumer,Europe,Office Supplies,$207.12,Medium
IN-2015-SJ20215127-42041,6/02/2022,11/02/2022,Standard Class,Consumer,Asia Pacific,Office Supplies,$49.50,Medium
ID-2015-JD15790130-42041,6/02/2022,8/02/2022,First Class,Consumer,Asia Pacific,Furniture,$130.35,High
MX-2015-JD1589582-42042,7/02/2022,11/02/2022,Standard Class,Corporate,LATAM,Technology,$616.40,Medium
US-2015-SP20545140-42042,7/02/2022,13/02/2022,Standard Class,Corporate,USCA,Office Supplies,$46.24,Medium
US-2015-SP20545140-42042,7/02/2022,13/02/2022,Standard Class,Corporate,USCA,Technology,$227.46,Medium
CA-2015-BD11770140-42042,7/02/2022,12/02/2022,Standard Class,Consumer,USCA,Furniture,$240.78,Medium
IT-2015-CM12655124-42042,7/02/2022,14/02/2022,Standard Class,Home Office,Europe,Office Supplies,$46.50,Medium
ES-2015-AS10045139-42042,7/02/2022,11/02/2022,Standard Class,Corporate,Europe,Office Supplies,$122.40,High
ES-2015-SN20710139-42042,7/02/2022,10/02/2022,First Class,Home Office,Europe,Office Supplies,$82.08,High
BO-2015-DS303013-42042,7/02/2022,14/02/2022,Standard Class,Home Office,Europe,Technology,$798.84,Medium
ES-2015-TS2150545-42042,7/02/2022,8/02/2022,First Class,Consumer,Europe,Technology,$541.52,High
IT-2015-CM12655124-42042,7/02/2022,14/02/2022,Standard Class,Home Office,Europe,Furniture,"$2,830.43",Medium
ES-2015-BF11275139-42042,7/02/2022,11/02/2022,Second Class,Corporate,Europe,Office Supplies,$33.12,High
ES-2015-AS10045139-42042,7/02/2022,11/02/2022,Standard Class,Corporate,Europe,Office Supplies,$35.19,High
ES-2015-AS10045139-42042,7/02/2022,11/02/2022,Standard Class,Corporate,Europe,Office Supplies,$50.94,High
ES-2015-AS10045139-42042,7/02/2022,11/02/2022,Standard Class,Corporate,Europe,Office Supplies,$79.20,High
ES-2015-AS10045139-42042,7/02/2022,11/02/2022,Standard Class,Corporate,Europe,Technology,$413.82,High
ES-2015-AS10045139-42042,7/02/2022,11/02/2022,Standard Class,Corporate,Europe,Technology,$307.44,High
ES-2015-AS10045139-42042,7/02/2022,11/02/2022,Standard Class,Corporate,Europe,Technology,$388.92,High
ES-2015-LP17080120-42042,7/02/2022,11/02/2022,Standard Class,Consumer,Europe,Office Supplies,$14.04,Medium
ES-2015-DB1327045-42042,7/02/2022,10/02/2022,First Class,Home Office,Europe,Office Supplies,$18.18,Medium
