Order ID,Order Date,Ship Date,Ship Mode,Segment,Market,Category,Sales,Order Priority
MX-2013-RD1993031-41426,1/06/2020,3/06/2020,Second Class,Consumer,LATAM,Office Supplies,57.12,Critical
MX-2013-RD1993031-41426,1/06/2020,3/06/2020,Second Class,Consumer,LATAM,Office Supplies,16.64,Critical
MX-2013-RD1993031-41426,1/06/2020,3/06/2020,Second Class,Consumer,LATAM,Office Supplies,16.72,Critical
MX-2013-RD1993031-41426,1/06/2020,3/06/2020,Second Class,Consumer,LATAM,Technology,96.88,Critical
MX-2013-RD1993031-41426,1/06/2020,3/06/2020,Second Class,Consumer,LATAM,Furniture,100.44,Critical
MX-2013-BF1100536-41426,1/06/2020,6/06/2020,Standard Class,Home Office,LATAM,Furniture,67.616,Medium
MX-2013-BF1100536-41426,1/06/2020,6/06/2020,Standard Class,Home Office,LATAM,Office Supplies,46.416,Medium
MX-2013-BF1100536-41426,1/06/2020,6/06/2020,Standard Class,Home Office,LATAM,Office Supplies,845.904,Medium
MX-2013-BF1100536-41426,1/06/2020,6/06/2020,Standard Class,Home Office,LATAM,Furniture,112.584,Medium
MX-2013-BF1100536-41426,1/06/2020,6/06/2020,Standard Class,Home Office,LATAM,Furniture,176.268,Medium
MX-2013-BF1100536-41426,1/06/2020,6/06/2020,Standard Class,Home Office,LATAM,Office Supplies,210.112,Medium
MX-2013-BF1100536-41426,1/06/2020,6/06/2020,Standard Class,Home Office,LATAM,Furniture,342.672,Medium
US-2013-KE16420140-41426,1/06/2020,5/06/2020,Standard Class,Corporate,USCA,Office Supplies,5.728,Medium
US-2013-AJ10945140-41426,1/06/2020,5/06/2020,Standard Class,Consumer,USCA,Technology,41.9,Medium
US-2013-AJ10945140-41426,1/06/2020,5/06/2020,Standard Class,Consumer,USCA,Office Supplies,403.68,Medium
US-2013-AJ10945140-41426,1/06/2020,5/06/2020,Standard Class,Consumer,USCA,Technology,299.98,Medium
