Order ID,Order Date,Ship Date,Ship Mode,Segment,Market,Category,Sales,Order Priority
MX-2015-CA1226582-42186,1/07/2022,6/07/2022,Standard Class,Consumer,LATAM,Office Supplies,$21.90,Medium
CA-2015-GH14410140-42186,1/07/2022,5/07/2022,Second Class,Home Office,USCA,Furniture,$569.06,High
CA-2015-GH14410140-42186,1/07/2022,5/07/2022,Second Class,Home Office,USCA,Technology,"$1,001.58",High
CA-2015-GH14410140-42186,1/07/2022,5/07/2022,Second Class,Home Office,USCA,Furniture,$14.22,High
CA-2015-ND18460140-42186,1/07/2022,5/07/2022,Standard Class,Corporate,USCA,Office Supplies,"$1,085.42",Medium
US-2015-SG20470140-42186,1/07/2022,1/07/2022,Same Day,Consumer,USCA,Furniture,"$1,044.63",High
CA-2015-RA19285140-42186,1/07/2022,7/07/2022,Standard Class,Consumer,USCA,Furniture,$22.23,Medium
CA-2015-RA19285140-42186,1/07/2022,7/07/2022,Standard Class,Consumer,USCA,Office Supplies,$248.57,Medium
ES-2015-KD1661548-42186,1/07/2022,6/07/2022,Standard Class,Corporate,Europe,Office Supplies,$4.80,Medium
ES-2015-CD122808-42186,1/07/2022,4/07/2022,First Class,Consumer,Europe,Office Supplies,$17.46,Medium
ES-2015-CD122808-42186,1/07/2022,4/07/2022,First Class,Consumer,Europe,Office Supplies,$122.43,Medium
ES-2015-KD1661548-42186,1/07/2022,6/07/2022,Standard Class,Corporate,Europe,Office Supplies,$153.36,Medium
ES-2015-CD122808-42186,1/07/2022,4/07/2022,First Class,Consumer,Europe,Office Supplies,$293.58,Medium
ES-2015-AH1058591-42186,1/07/2022,3/07/2022,Second Class,Consumer,Europe,Office Supplies,$9.05,High
ES-2015-CD122808-42186,1/07/2022,4/07/2022,First Class,Consumer,Europe,Office Supplies,$53.55,Medium
ES-2015-KB16600120-42186,1/07/2022,5/07/2022,Standard Class,Corporate,Europe,Office Supplies,$113.64,Medium
ES-2015-KD1661548-42186,1/07/2022,6/07/2022,Standard Class,Corporate,Europe,Office Supplies,$156.25,Medium
ES-2015-KD1661548-42186,1/07/2022,6/07/2022,Standard Class,Corporate,Europe,Office Supplies,$174.42,Medium
CA-2015-DV13045140-42186,1/07/2022,5/07/2022,Standard Class,Corporate,USCA,Furniture,$19.52,Medium
ID-2015-JM1525027-42186,1/07/2022,5/07/2022,Standard Class,Consumer,Asia Pacific,Technology,$119.43,High
IN-2015-KW1657027-42186,1/07/2022,7/07/2022,Standard Class,Consumer,Asia Pacific,Technology,$248.82,Medium
IN-2015-CY1274527-42186,1/07/2022,5/07/2022,Standard Class,Home Office,USCA,Office Supplies,$11.52,High
IN-2015-CY1274527-42186,1/07/2022,5/07/2022,Standard Class,Home Office,USCA,Office Supplies,$13.32,High
IR-2015-JD615060-42186,1/07/2022,6/07/2022,Standard Class,Home Office,USCA,Office Supplies,$121.50,Medium
IN-2015-CY1274527-42186,1/07/2022,5/07/2022,Standard Class,Home Office,USCA,Furniture,$148.17,High
IN-2015-CY1274527-42186,1/07/2022,5/07/2022,Standard Class,Home Office,USCA,Office Supplies,$283.26,High
ID-2015-JM1525027-42186,1/07/2022,5/07/2022,Standard Class,Consumer,Asia Pacific,Furniture,$627.90,High
ES-2015-CD122808-42186,1/07/2022,4/07/2022,First Class,Consumer,Europe,Technology,$59.22,Medium
IT-2015-AG1052564-42186,1/07/2022,4/07/2022,Second Class,Corporate,Europe,Technology,$771.34,Medium
NI-2015-JM586595-42186,1/07/2022,6/07/2022,Standard Class,Consumer,Africa,Office Supplies,$7.78,High
NI-2015-JM586595-42186,1/07/2022,6/07/2022,Standard Class,Consumer,Africa,Office Supplies,$31.07,High
NI-2015-JM586595-42186,1/07/2022,6/07/2022,Standard Class,Consumer,Africa,Office Supplies,$20.43,High
