Order ID,Order Date,Ship Date,Ship Mode,Segment,Market,Category,Sales,Order Priority
US-2014-TZ2144554-41852,1/08/2021,7/08/2021,Standard Class,Corporate,LATAM,Office Supplies,$16.74,Medium
US-2014-TZ2144554-41852,1/08/2021,7/08/2021,Standard Class,Corporate,LATAM,Office Supplies,$3.26,Medium
US-2014-TZ2144554-41852,1/08/2021,7/08/2021,Standard Class,Corporate,LATAM,Furniture,$131.87,Medium
US-2014-TZ2144554-41852,1/08/2021,7/08/2021,Standard Class,Corporate,LATAM,Office Supplies,$113.28,Medium
US-2014-TZ2144554-41852,1/08/2021,7/08/2021,Standard Class,Corporate,LATAM,Office Supplies,$41.58,Medium
MX-2014-RK1930082-41852,1/08/2021,5/08/2021,Standard Class,Consumer,LATAM,Furniture,$92.45,Medium
MX-2014-RK1930082-41852,1/08/2021,5/08/2021,Standard Class,Consumer,LATAM,Office Supplies,$60.90,Medium
CA-2014-KL16645140-41852,1/08/2021,7/08/2021,Standard Class,Consumer,USCA,Technology,$118.99,Medium
CA-2014-KL16645140-41852,1/08/2021,7/08/2021,Standard Class,Consumer,USCA,Office Supplies,$283.14,Medium
CA-2014-KL16645140-41852,1/08/2021,7/08/2021,Standard Class,Consumer,USCA,Technology,$635.96,Medium
CA-2014-KL16645140-41852,1/08/2021,7/08/2021,Standard Class,Consumer,USCA,Furniture,$272.94,Medium
MX-2014-CM1211516-41852,1/08/2021,3/08/2021,Second Class,Home Office,USCA,Office Supplies,$394.98,High
MX-2014-RS1976518-41852,1/08/2021,4/08/2021,First Class,Corporate,LATAM,Technology,$350.86,High
ES-2014-KH1663064-41852,1/08/2021,6/08/2021,Second Class,Corporate,Europe,Office Supplies,$68.04,Medium
ES-2014-NG18430139-41852,1/08/2021,7/08/2021,Standard Class,Consumer,Europe,Office Supplies,$57.30,Low
ES-2014-JJ1576045-41852,1/08/2021,3/08/2021,Second Class,Home Office,Europe,Technology,$643.98,High
ES-2014-SW2075545-41852,1/08/2021,2/08/2021,First Class,Corporate,Europe,Furniture,"$1,850.45",High
ES-2014-RC1996045-41852,1/08/2021,3/08/2021,First Class,Consumer,Europe,Office Supplies,$67.86,High
RS-2014-CC2100108-41852,1/08/2021,7/08/2021,Standard Class,Home Office,Europe,Office Supplies,$97.02,Low
ES-2014-NG18430139-41852,1/08/2021,7/08/2021,Standard Class,Consumer,Europe,Technology,$388.92,Low
ES-2014-NG18430139-41852,1/08/2021,7/08/2021,Standard Class,Consumer,Europe,Furniture,$441.90,Low
ES-2014-SW2075545-41852,1/08/2021,2/08/2021,First Class,Corporate,Europe,Office Supplies,$450.66,High
ES-2014-RC1996045-41852,1/08/2021,3/08/2021,First Class,Consumer,Europe,Office Supplies,$37.26,High
IN-2014-DW1348058-41852,1/08/2021,5/08/2021,Standard Class,Home Office,Asia Pacific,Furniture,$509.22,Medium
IN-2014-BO1135078-41852,1/08/2021,6/08/2021,Standard Class,Home Office,USCA,Furniture,$175.77,Medium
IN-2014-DW1348058-41852,1/08/2021,5/08/2021,Standard Class,Home Office,Asia Pacific,Technology,$863.31,Medium
IR-2014-CB202560-41852,1/08/2021,6/08/2021,Second Class,Consumer,Asia Pacific,Office Supplies,$98.46,Medium
IR-2014-CB202560-41852,1/08/2021,6/08/2021,Second Class,Consumer,Asia Pacific,Furniture,$123.93,Medium
IN-2014-TS212057-41852,1/08/2021,4/08/2021,Second Class,Home Office,USCA,Furniture,$366.84,Critical
IN-2014-TS212057-41852,1/08/2021,4/08/2021,Second Class,Home Office,USCA,Office Supplies,$294.66,Critical
IN-2014-TS212057-41852,1/08/2021,4/08/2021,Second Class,Home Office,USCA,Furniture,"$1,512.00",Critical
RS-2014-CC2100108-41852,1/08/2021,7/08/2021,Standard Class,Home Office,Europe,Office Supplies,$19.29,Low
ES-2014-HA1492045-41852,1/08/2021,7/08/2021,Standard Class,Consumer,Europe,Office Supplies,$32.58,Medium
ES-2014-NG18430139-41852,1/08/2021,7/08/2021,Standard Class,Consumer,Europe,Technology,"$1,002.60",Low
IR-2014-CB202560-41852,1/08/2021,6/08/2021,Second Class,Consumer,Asia Pacific,Office Supplies,$27.06,Medium
IN-2014-DW1348058-41852,1/08/2021,5/08/2021,Standard Class,Home Office,Asia Pacific,Furniture,$137.88,Medium
IN-2014-SV2078527-41852,1/08/2021,7/08/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$109.95,Medium
IN-2014-JK1562527-41852,1/08/2021,6/08/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$898.59,Medium
IN-2014-DW1348058-41852,1/08/2021,5/08/2021,Standard Class,Home Office,Asia Pacific,Office Supplies,$52.20,Medium
IR-2014-CB202560-41852,1/08/2021,6/08/2021,Second Class,Consumer,Asia Pacific,Technology,$73.20,Medium
IN-2014-ML173957-41852,1/08/2021,3/08/2021,First Class,Corporate,Asia Pacific,Office Supplies,$264.38,Critical
IN-2014-DW1348058-41852,1/08/2021,5/08/2021,Standard Class,Home Office,Asia Pacific,Office Supplies,$367.71,Medium
IN-2014-SH2063527-41852,1/08/2021,5/08/2021,Standard Class,Corporate,Asia Pacific,Technology,$568.62,High
MX-2014-MM1828031-41853,2/08/2021,7/08/2021,Second Class,Corporate,LATAM,Office Supplies,$315.18,Medium
MX-2014-SB2018536-41853,2/08/2021,6/08/2021,Standard Class,Consumer,LATAM,Office Supplies,$27.07,Medium
MX-2014-SB2018536-41853,2/08/2021,6/08/2021,Standard Class,Consumer,LATAM,Office Supplies,$13.49,Medium
MX-2014-LL1684039-41853,2/08/2021,4/08/2021,Second Class,Consumer,LATAM,Technology,$326.19,High
CA-2014-SG20890140-41853,2/08/2021,6/08/2021,Second Class,Corporate,USCA,Office Supplies,$19.65,Medium
CA-2014-KM16660140-41853,2/08/2021,4/08/2021,Second Class,Consumer,USCA,Furniture,$19.31,High
US-2014-RP192705-41853,2/08/2021,6/08/2021,Standard Class,Corporate,LATAM,Office Supplies,$2.50,High
US-2014-RP192705-41853,2/08/2021,6/08/2021,Standard Class,Corporate,LATAM,Office Supplies,$65.28,High
US-2014-LS172455-41853,2/08/2021,6/08/2021,Standard Class,Consumer,LATAM,Furniture,$235.12,High
US-2014-RP192705-41853,2/08/2021,6/08/2021,Standard Class,Corporate,LATAM,Office Supplies,$17.06,High
MX-2014-EH1394518-41853,2/08/2021,8/08/2021,Standard Class,Consumer,LATAM,Technology,$326.76,Medium
MD-2014-NF859583-41853,2/08/2021,9/08/2021,Standard Class,Home Office,Europe,Office Supplies,$4.56,Low
UP-2014-DO3435137-41853,2/08/2021,3/08/2021,Same Day,Consumer,Europe,Technology,$260.25,High
MX-2014-MC18130100-41853,2/08/2021,4/08/2021,Second Class,Corporate,USCA,Furniture,$142.76,High
MX-2014-MC18130100-41853,2/08/2021,4/08/2021,Second Class,Corporate,USCA,Technology,$168.84,High
MX-2014-MC18130100-41853,2/08/2021,4/08/2021,Second Class,Corporate,USCA,Furniture,$103.80,High
IT-2014-SP20860139-41853,2/08/2021,8/08/2021,Standard Class,Corporate,Europe,Office Supplies,$31.35,Medium
ES-2014-CJ1201045-41853,2/08/2021,2/08/2021,Same Day,Consumer,Europe,Technology,$171.36,Medium
ES-2014-RA1994545-41853,2/08/2021,6/08/2021,Standard Class,Consumer,Europe,Office Supplies,$45.45,Medium
ES-2014-AB1025545-41853,2/08/2021,7/08/2021,Standard Class,Home Office,Europe,Office Supplies,$45.85,Medium
IR-2014-RP939060-41853,2/08/2021,7/08/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$54.24,Medium
IN-2014-KC16255118-41853,2/08/2021,6/08/2021,Standard Class,Home Office,USCA,Furniture,$195.72,Medium
IR-2014-MZ751560-41853,2/08/2021,2/08/2021,Same Day,Home Office,USCA,Technology,"$1,141.80",Critical
ID-2014-CS1217559-41853,2/08/2021,7/08/2021,Standard Class,Home Office,USCA,Office Supplies,$41.68,Medium
IN-2014-KW1643559-41853,2/08/2021,6/08/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$113.07,Medium
ID-2014-EB1370559-41853,2/08/2021,7/08/2021,Standard Class,Home Office,USCA,Office Supplies,$95.50,High
IR-2014-MZ751560-41853,2/08/2021,2/08/2021,Same Day,Home Office,USCA,Office Supplies,$34.92,Critical
IR-2014-RP939060-41853,2/08/2021,7/08/2021,Standard Class,Consumer,Asia Pacific,Furniture,$109.98,Medium
ES-2014-RA1994545-41853,2/08/2021,6/08/2021,Standard Class,Consumer,Europe,Technology,$209.51,Medium
ID-2014-DK1298559-41853,2/08/2021,4/08/2021,First Class,Consumer,Asia Pacific,Office Supplies,$4.52,High
IR-2014-MZ751560-41853,2/08/2021,2/08/2021,Same Day,Corporate,Asia Pacific,Office Supplies,$19.71,Critical
IN-2014-KW1643559-41853,2/08/2021,6/08/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$51.95,Medium
ID-2014-CS1217559-41853,2/08/2021,7/08/2021,Standard Class,Corporate,Asia Pacific,Office Supplies,$78.78,Medium
IR-2014-MZ751560-41853,2/08/2021,2/08/2021,Same Day,Corporate,Asia Pacific,Office Supplies,$45.75,Critical
ID-2014-EB1370559-41853,2/08/2021,7/08/2021,Standard Class,Corporate,Asia Pacific,Office Supplies,$12.69,High
IN-2014-KW1643559-41853,2/08/2021,6/08/2021,Standard Class,Consumer,Asia Pacific,Furniture,$663.88,Medium
IR-2014-RP939060-41853,2/08/2021,7/08/2021,Standard Class,Consumer,Asia Pacific,Furniture,$340.86,Medium
IN-2014-MG1820558-41853,2/08/2021,4/08/2021,Second Class,Corporate,Asia Pacific,Technology,$504.54,High
IR-2014-MZ751560-41853,2/08/2021,2/08/2021,Same Day,Corporate,Asia Pacific,Office Supplies,$396.90,Critical
IN-2014-MG1820558-41853,2/08/2021,4/08/2021,Second Class,Corporate,Asia Pacific,Technology,"$1,282.80",High
IR-2014-MZ751560-41853,2/08/2021,2/08/2021,Same Day,Corporate,Asia Pacific,Office Supplies,$25.38,Critical
TZ-2014-RH9600129-41853,2/08/2021,8/08/2021,Standard Class,Consumer,Africa,Technology,$45.21,Medium
BN-2014-SW1045515-41853,2/08/2021,6/08/2021,Second Class,Consumer,Africa,Office Supplies,$53.70,Medium
SU-2014-JK6090122-41853,2/08/2021,7/08/2021,Standard Class,Consumer,Africa,Office Supplies,$238.08,Medium
SU-2014-JK6090122-41853,2/08/2021,7/08/2021,Standard Class,Consumer,Africa,Office Supplies,$49.44,Medium
SU-2014-TG11640122-41853,2/08/2021,4/08/2021,First Class,Consumer,Africa,Technology,$73.95,Medium
MX-2014-CS1225093-41854,3/08/2021,10/08/2021,Standard Class,Corporate,LATAM,Office Supplies,$31.14,Low
MX-2014-CS1225093-41854,3/08/2021,10/08/2021,Standard Class,Corporate,LATAM,Office Supplies,$12.24,Low
US-2014-JK152055-41854,3/08/2021,7/08/2021,Standard Class,Consumer,LATAM,Technology,$63.70,Medium
PL-2014-NM8445103-41854,3/08/2021,9/08/2021,Standard Class,Home Office,Europe,Technology,$720.00,Medium
PL-2014-NM8445103-41854,3/08/2021,9/08/2021,Standard Class,Home Office,Europe,Furniture,$17.61,Medium
PL-2014-NM8445103-41854,3/08/2021,9/08/2021,Standard Class,Home Office,Europe,Furniture,$171.69,Medium
PL-2014-NM8445103-41854,3/08/2021,9/08/2021,Standard Class,Home Office,Europe,Furniture,$486.12,Medium
ID-2014-BB109907-41854,3/08/2021,5/08/2021,First Class,Home Office,USCA,Office Supplies,$61.34,Medium
ID-2014-BB109907-41854,3/08/2021,5/08/2021,First Class,Home Office,USCA,Office Supplies,$34.09,Medium
ES-2014-RF1934545-41854,3/08/2021,3/08/2021,Same Day,Corporate,Europe,Technology,"$1,220.94",Medium
ID-2014-BB109907-41854,3/08/2021,5/08/2021,First Class,Corporate,Asia Pacific,Furniture,$223.45,Medium
