Order ID,Order Date,Ship Date,Ship Mode,Segment,Market,Category,Sales,Order Priority
US-2015-JS1603055-42064,1/03/2022,3/03/2022,Second Class,Consumer,LATAM,Office Supplies,$59.40,High
US-2015-JS1603055-42064,1/03/2022,3/03/2022,Second Class,Consumer,LATAM,Technology,$382.52,High
MX-2015-TC2114582-42064,1/03/2022,5/03/2022,Standard Class,Corporate,LATAM,Office Supplies,$15.20,Medium
MX-2015-TC2114582-42064,1/03/2022,5/03/2022,Standard Class,Corporate,LATAM,Furniture,$700.18,Medium
CA-2015-DB13660140-42064,1/03/2022,7/03/2022,Standard Class,Consumer,USCA,Office Supplies,$9.84,Medium
CA-2015-DB13660140-42064,1/03/2022,7/03/2022,Standard Class,Consumer,USCA,Office Supplies,$7.78,Medium
IN-2015-ES1402027-42064,1/03/2022,5/03/2022,Standard Class,Consumer,Asia Pacific,Office Supplies,$39.48,High
IN-2015-LB1679558-42064,1/03/2022,6/03/2022,Standard Class,Home Office,Asia Pacific,Technology,$185.64,Medium
IN-2015-BS1175558-42064,1/03/2022,8/03/2022,Standard Class,Consumer,Asia Pacific,Technology,$735.66,Medium
BU-2015-MH802519-42064,1/03/2022,7/03/2022,Standard Class,Consumer,Europe,Furniture,$360.24,Medium
IN-2015-LB1679558-42064,1/03/2022,6/03/2022,Standard Class,Home Office,Asia Pacific,Office Supplies,$28.80,Medium
IN-2015-ES1402027-42064,1/03/2022,5/03/2022,Standard Class,Consumer,Asia Pacific,Office Supplies,$87.84,High
ID-2015-KB1624078-42064,1/03/2022,5/03/2022,Standard Class,Corporate,Asia Pacific,Office Supplies,$278.64,Medium
CM-2015-CS213022-42064,1/03/2022,5/03/2022,Standard Class,Consumer,Africa,Office Supplies,$22.11,Medium
MX-2015-AC1066082-42065,2/03/2022,3/03/2022,First Class,Consumer,LATAM,Office Supplies,$17.36,Critical
MX-2015-BF1117082-42065,2/03/2022,5/03/2022,Second Class,Home Office,LATAM,Office Supplies,$61.18,Medium
BO-2015-TS1165513-42065,2/03/2022,7/03/2022,Second Class,Consumer,Europe,Office Supplies,$18.84,Medium
PL-2015-DR2940103-42065,2/03/2022,5/03/2022,First Class,Home Office,Europe,Technology,$114.81,High
PL-2015-DR2940103-42065,2/03/2022,5/03/2022,First Class,Home Office,Europe,Office Supplies,$53.76,High
ID-2015-NG18355102-42065,2/03/2022,6/03/2022,Standard Class,Home Office,USCA,Office Supplies,$11.25,High
AG-2015-AC4203-42065,2/03/2022,7/03/2022,Standard Class,Corporate,Africa,Office Supplies,$23.79,Medium
AG-2015-AC4203-42065,2/03/2022,7/03/2022,Standard Class,Corporate,Africa,Office Supplies,$4.89,Medium
AG-2015-AC4203-42065,2/03/2022,7/03/2022,Standard Class,Corporate,Africa,Office Supplies,$27.24,Medium
AG-2015-AC4203-42065,2/03/2022,7/03/2022,Standard Class,Corporate,Africa,Office Supplies,$44.43,Medium
AG-2015-AC4203-42065,2/03/2022,7/03/2022,Standard Class,Corporate,Africa,Technology,$38.52,Medium
AG-2015-AC4203-42065,2/03/2022,7/03/2022,Standard Class,Corporate,Africa,Office Supplies,$196.98,Medium
MX-2015-MY1829531-42066,3/03/2022,7/03/2022,Standard Class,Corporate,LATAM,Furniture,$281.82,High
MX-2015-MY1829531-42066,3/03/2022,7/03/2022,Standard Class,Corporate,LATAM,Office Supplies,$28.08,High
MX-2015-RB1957082-42066,3/03/2022,7/03/2022,Standard Class,Consumer,LATAM,Office Supplies,$199.08,Medium
MX-2015-AJ1079582-42066,3/03/2022,7/03/2022,Standard Class,Corporate,LATAM,Office Supplies,$56.50,Medium
MX-2015-AJ1079582-42066,3/03/2022,7/03/2022,Standard Class,Corporate,LATAM,Office Supplies,$78.78,Medium
MX-2015-AJ1079582-42066,3/03/2022,7/03/2022,Standard Class,Corporate,LATAM,Office Supplies,$84.00,Medium
MX-2015-AJ1079582-42066,3/03/2022,7/03/2022,Standard Class,Corporate,LATAM,Office Supplies,$47.30,Medium
MX-2015-AJ1079582-42066,3/03/2022,7/03/2022,Standard Class,Corporate,LATAM,Furniture,$388.61,Medium
CA-2015-SC20770140-42066,3/03/2022,9/03/2022,Standard Class,Corporate,USCA,Office Supplies,$12.22,Medium
CA-2015-SC20770140-42066,3/03/2022,9/03/2022,Standard Class,Corporate,USCA,Office Supplies,$6.98,Medium
CA-2015-RS19765140-42066,3/03/2022,3/03/2022,Same Day,Corporate,USCA,Office Supplies,$0.56,Medium
CA-2015-DB13555140-42066,3/03/2022,9/03/2022,Standard Class,Corporate,USCA,Furniture,$441.96,Medium
CA-2015-DB13555140-42066,3/03/2022,9/03/2022,Standard Class,Corporate,USCA,Office Supplies,$57.96,Medium
CA-2015-JA15970140-42066,3/03/2022,7/03/2022,Standard Class,Consumer,USCA,Office Supplies,$18.53,Medium
CA-2015-DB13555140-42066,3/03/2022,9/03/2022,Standard Class,Corporate,USCA,Office Supplies,$68.04,Medium
CA-2015-DB13555140-42066,3/03/2022,9/03/2022,Standard Class,Corporate,USCA,Office Supplies,$59.52,Medium
ES-2015-JH1543048-42066,3/03/2022,5/03/2022,Second Class,Consumer,Europe,Office Supplies,$11.19,Critical
ES-2015-GT1475545-42066,3/03/2022,8/03/2022,Second Class,Consumer,Europe,Office Supplies,$85.05,Medium
ES-2015-NC18535120-42066,3/03/2022,8/03/2022,Standard Class,Corporate,Europe,Technology,$108.59,Medium
ES-2015-JS1559548-42066,3/03/2022,7/03/2022,Standard Class,Corporate,Europe,Office Supplies,$125.10,Medium
ES-2015-GT1475545-42066,3/03/2022,8/03/2022,Second Class,Consumer,Europe,Office Supplies,$39.33,Medium
ES-2015-JH1543048-42066,3/03/2022,5/03/2022,Second Class,Consumer,Europe,Technology,$221.40,Critical
ES-2015-TG2164064-42066,3/03/2022,6/03/2022,First Class,Consumer,Europe,Office Supplies,$63.90,Medium
IN-2015-MC1757527-42066,3/03/2022,5/03/2022,First Class,Consumer,Asia Pacific,Office Supplies,$46.50,Critical
IN-2015-MC1757527-42066,3/03/2022,5/03/2022,First Class,Consumer,Asia Pacific,Technology,$900.72,Critical
ID-2015-MG1769559-42066,3/03/2022,8/03/2022,Standard Class,Consumer,Asia Pacific,Office Supplies,$54.09,Medium
IN-2015-EA140357-42066,3/03/2022,7/03/2022,Standard Class,Home Office,USCA,Office Supplies,$59.94,High
US-2015-SB2018536-42067,4/03/2022,8/03/2022,Standard Class,Consumer,LATAM,Office Supplies,$51.39,High
US-2015-SB2018536-42067,4/03/2022,8/03/2022,Standard Class,Consumer,LATAM,Office Supplies,$18.00,High
US-2015-TS2137055-42067,4/03/2022,6/03/2022,Second Class,Corporate,LATAM,Furniture,$173.59,High
MX-2015-EM1396082-42067,4/03/2022,8/03/2022,Standard Class,Consumer,LATAM,Office Supplies,$23.80,High
MX-2015-JB1540082-42067,4/03/2022,4/03/2022,Same Day,Corporate,LATAM,Office Supplies,$108.56,Critical
MX-2015-AT1043582-42067,4/03/2022,7/03/2022,First Class,Home Office,LATAM,Office Supplies,$76.56,Medium
MX-2015-AT1043582-42067,4/03/2022,7/03/2022,First Class,Home Office,LATAM,Office Supplies,$113.82,Medium
MX-2015-TC2098098-42067,4/03/2022,6/03/2022,Second Class,Corporate,LATAM,Technology,$143.52,Critical
CA-2015-EP13915140-42067,4/03/2022,11/03/2022,Standard Class,Consumer,USCA,Furniture,$180.98,Medium
CA-2015-RE19450140-42067,4/03/2022,8/03/2022,Standard Class,Consumer,USCA,Office Supplies,$26.88,High
CA-2015-EP13915140-42067,4/03/2022,11/03/2022,Standard Class,Consumer,USCA,Technology,$99.98,Medium
US-2015-MN179355-42067,4/03/2022,6/03/2022,Second Class,Consumer,LATAM,Office Supplies,$146.99,Medium
US-2015-MN179355-42067,4/03/2022,6/03/2022,Second Class,Consumer,LATAM,Furniture,$123.06,Medium
US-2015-MN179355-42067,4/03/2022,6/03/2022,Second Class,Consumer,LATAM,Furniture,$261.84,Medium
ES-2015-AH1019564-42067,4/03/2022,6/03/2022,Second Class,Corporate,Europe,Office Supplies,$38.10,Medium
ES-2015-LA167808-42067,4/03/2022,8/03/2022,Standard Class,Corporate,Europe,Technology,$265.26,High
PL-2015-GZ4470103-42067,4/03/2022,9/03/2022,Standard Class,Consumer,Europe,Office Supplies,$308.16,High
ES-2015-JF1556534-42067,4/03/2022,9/03/2022,Standard Class,Consumer,Europe,Technology,$656.91,Medium
MX-2015-SC2077026-42067,4/03/2022,8/03/2022,Second Class,Corporate,LATAM,Office Supplies,$127.90,Medium
ES-2015-AH1019564-42067,4/03/2022,6/03/2022,Second Class,Corporate,Europe,Office Supplies,$163.56,Medium
ES-2015-LA167808-42067,4/03/2022,8/03/2022,Standard Class,Corporate,Europe,Technology,"$1,060.44",High
RS-2015-SL10155108-42067,4/03/2022,9/03/2022,Second Class,Home Office,Europe,Office Supplies,$17.88,Medium
ES-2015-JF1556534-42067,4/03/2022,9/03/2022,Standard Class,Consumer,Europe,Office Supplies,$81.32,Medium
ES-2015-MK18160139-42067,4/03/2022,9/03/2022,Standard Class,Consumer,Europe,Office Supplies,$272.88,Medium
ES-2015-DK1309064-42067,4/03/2022,8/03/2022,Standard Class,Consumer,Europe,Office Supplies,$155.34,High
US-2015-RK19300143-42067,4/03/2022,8/03/2022,Standard Class,Consumer,LATAM,Office Supplies,$57.96,High
CA-2015-LP17095140-42067,4/03/2022,9/03/2022,Standard Class,Consumer,USCA,Office Supplies,$72.80,Medium
ID-2015-PO19180102-42067,4/03/2022,9/03/2022,Second Class,Home Office,Asia Pacific,Office Supplies,$11.93,Medium
ID-2015-JF15415102-42067,4/03/2022,10/03/2022,Standard Class,Consumer,Asia Pacific,Office Supplies,$17.06,Low
IR-2015-CK276060-42067,4/03/2022,10/03/2022,Standard Class,Home Office,USCA,Office Supplies,$47.58,Medium
IR-2015-CK276060-42067,4/03/2022,10/03/2022,Standard Class,Home Office,USCA,Office Supplies,$42.30,Medium
IR-2015-CK276060-42067,4/03/2022,10/03/2022,Standard Class,Home Office,USCA,Furniture,$108.60,Medium
IN-2015-AC1061558-42067,4/03/2022,9/03/2022,Standard Class,Home Office,USCA,Technology,$347.16,Medium
ID-2015-PO19180102-42067,4/03/2022,9/03/2022,Second Class,Home Office,Asia Pacific,Office Supplies,$70.88,Medium
ID-2015-JF15415102-42067,4/03/2022,10/03/2022,Standard Class,Consumer,Asia Pacific,Office Supplies,$90.98,Low
IN-2015-AC1061558-42067,4/03/2022,9/03/2022,Standard Class,Home Office,USCA,Technology,$493.32,Medium
ID-2015-JF15415102-42067,4/03/2022,10/03/2022,Standard Class,Consumer,Asia Pacific,Furniture,$42.26,Low
IN-2015-EP1391527-42067,4/03/2022,6/03/2022,Second Class,Consumer,Asia Pacific,Office Supplies,$88.47,High
ID-2015-PO19180102-42067,4/03/2022,9/03/2022,Second Class,Home Office,Asia Pacific,Technology,$463.22,Medium
IN-2015-AC1061558-42067,4/03/2022,9/03/2022,Standard Class,Corporate,Asia Pacific,Office Supplies,$75.39,Medium
IN-2015-AS1004559-42067,4/03/2022,8/03/2022,Standard Class,Corporate,Asia Pacific,Furniture,$227.89,Medium
ID-2015-PO19180102-42067,4/03/2022,9/03/2022,Second Class,Home Office,Asia Pacific,Technology,"$2,951.44",Medium
CG-2015-BT144033-42067,4/03/2022,8/03/2022,Standard Class,Consumer,Africa,Office Supplies,$391.68,Medium
CG-2015-BT144033-42067,4/03/2022,8/03/2022,Standard Class,Consumer,Africa,Office Supplies,$12.30,Medium
MX-2015-RB1964531-42068,5/03/2022,10/03/2022,Standard Class,Corporate,LATAM,Office Supplies,$30.30,High
US-2015-PH1879036-42068,5/03/2022,11/03/2022,Standard Class,Home Office,LATAM,Furniture,$238.27,Medium
US-2015-PH1879036-42068,5/03/2022,11/03/2022,Standard Class,Home Office,LATAM,Office Supplies,$11.04,Medium
US-2015-PH1879036-42068,5/03/2022,11/03/2022,Standard Class,Home Office,LATAM,Office Supplies,$42.53,Medium
MX-2015-RF1934555-42068,5/03/2022,7/03/2022,Second Class,Corporate,LATAM,Office Supplies,$5.44,Medium
US-2015-JC1610555-42068,5/03/2022,11/03/2022,Standard Class,Corporate,LATAM,Office Supplies,$53.47,Medium
MX-2015-RF1934555-42068,5/03/2022,7/03/2022,Second Class,Corporate,LATAM,Furniture,$259.25,Medium
MX-2015-RF1934555-42068,5/03/2022,7/03/2022,Second Class,Corporate,LATAM,Furniture,$254.19,Medium
MX-2015-BT1153082-42068,5/03/2022,9/03/2022,Standard Class,Home Office,LATAM,Furniture,$91.42,High
US-2015-DH1307582-42068,5/03/2022,10/03/2022,Second Class,Corporate,LATAM,Furniture,$260.35,Medium
