Order ID,Order Date,Ship Date,Ship Mode,Segment,Market,Category,Sales,Order Priority
CA-2014-PB880523-41640,1/01/2021,6/01/2021,Standard Class,Home Office,USCA,Office Supplies,$15.75,Medium
ES-2014-CC12220120-41640,1/01/2021,7/01/2021,Standard Class,Consumer,Europe,Office Supplies,$45.96,Medium
ES-2014-CC12220120-41640,1/01/2021,7/01/2021,Standard Class,Consumer,Europe,Office Supplies,$99.48,Medium
ES-2014-TB2159545-41640,1/01/2021,6/01/2021,Standard Class,Consumer,Europe,Office Supplies,$10.08,High
ES-2014-LP1708045-41640,1/01/2021,6/01/2021,Standard Class,Consumer,Europe,Office Supplies,$64.26,Medium
ES-2014-LP17095139-41640,1/01/2021,5/01/2021,Standard Class,Consumer,Europe,Office Supplies,$155.03,High
HU-2014-JR567057-41640,1/01/2021,5/01/2021,Standard Class,Consumer,Europe,Office Supplies,$9.27,Medium
HU-2014-JR567057-41640,1/01/2021,5/01/2021,Standard Class,Consumer,Europe,Office Supplies,$15.51,Medium
ES-2014-JK1537045-41640,1/01/2021,1/01/2021,Same Day,Consumer,Europe,Office Supplies,$299.05,Medium
IN-2014-JE1571527-41640,1/01/2021,6/01/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$22.23,Medium
IN-2014-NP1868558-41640,1/01/2021,3/01/2021,Second Class,Home Office,Asia Pacific,Office Supplies,$94.98,Medium
ID-2014-MY182957-41640,1/01/2021,4/01/2021,First Class,Home Office,USCA,Office Supplies,$85.43,Medium
ID-2014-MY182957-41640,1/01/2021,4/01/2021,First Class,Home Office,USCA,Office Supplies,$416.66,Medium
IN-2014-JE1571527-41640,1/01/2021,6/01/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$242.25,Medium
IN-2014-JE1571527-41640,1/01/2021,6/01/2021,Standard Class,Consumer,Asia Pacific,Furniture,"$1,358.28",Medium
ID-2014-MY182957-41640,1/01/2021,4/01/2021,First Class,Corporate,Asia Pacific,Office Supplies,$105.30,Medium
ID-2014-MY182957-41640,1/01/2021,4/01/2021,First Class,Corporate,Asia Pacific,Technology,$115.24,Medium
ID-2014-MY182957-41640,1/01/2021,4/01/2021,First Class,Corporate,Asia Pacific,Technology,$728.57,Medium
IN-2014-JE1571527-41640,1/01/2021,6/01/2021,Standard Class,Consumer,Asia Pacific,Furniture,"$1,362.06",Medium
IN-2014-JE1571527-41640,1/01/2021,6/01/2021,Standard Class,Consumer,Asia Pacific,Furniture,"$2,189.52",Medium
ID-2014-MY182957-41640,1/01/2021,4/01/2021,First Class,Corporate,Asia Pacific,Technology,"$1,649.21",Medium
IN-2014-BO1142527-41640,1/01/2021,3/01/2021,First Class,Consumer,Asia Pacific,Furniture,$246.12,High
NI-2014-SP1065095-41640,1/01/2021,7/01/2021,Standard Class,Corporate,Africa,Furniture,$15.51,Medium
CG-2014-JS603033-41640,1/01/2021,5/01/2021,Standard Class,Consumer,Africa,Furniture,$23.40,High
MX-2014-TN2104082-41641,2/01/2021,6/01/2021,Standard Class,Home Office,LATAM,Office Supplies,$22.20,Medium
MX-2014-TN2104082-41641,2/01/2021,6/01/2021,Standard Class,Home Office,LATAM,Office Supplies,$67.68,Medium
MX-2014-TN2104082-41641,2/01/2021,6/01/2021,Standard Class,Home Office,LATAM,Technology,"$1,053.69",Medium
US-2014-SW2027598-41641,2/01/2021,5/01/2021,Second Class,Consumer,LATAM,Furniture,$234.82,Critical
US-2014-SW2027598-41641,2/01/2021,5/01/2021,Second Class,Consumer,LATAM,Office Supplies,$21.07,Critical
CA-2014-BM11575140-41641,2/01/2021,7/01/2021,Standard Class,Corporate,USCA,Furniture,$173.94,Medium
CA-2014-BM11575140-41641,2/01/2021,7/01/2021,Standard Class,Corporate,USCA,Technology,$231.98,Medium
ES-2014-AS10045139-41641,2/01/2021,6/01/2021,Standard Class,Corporate,Europe,Office Supplies,$164.34,Medium
ES-2014-AH1069045-41641,2/01/2021,5/01/2021,First Class,Corporate,Europe,Office Supplies,$137.07,High
