Order ID,Order Date,Ship Date,Ship Mode,Segment,Market,Category,Sales,Order Priority
US-2015-DB13660140-42005,1/01/2022,3/01/2022,First Class,Consumer,USCA,Office Supplies,$156.51,High
ES-2015-GP1474045-42005,1/01/2022,5/01/2022,Second Class,Corporate,Europe,Office Supplies,$51.45,Medium
ES-2015-FH1435045-42005,1/01/2022,3/01/2022,Second Class,Consumer,Europe,Office Supplies,$13.80,High
ES-2015-FH1435045-42005,1/01/2022,3/01/2022,Second Class,Consumer,Europe,Office Supplies,$29.55,High
ES-2015-BN1147064-42005,1/01/2022,8/01/2022,Standard Class,Corporate,Europe,Office Supplies,$43.29,Medium
ES-2015-BN1147064-42005,1/01/2022,8/01/2022,Standard Class,Corporate,Europe,Office Supplies,$137.81,Medium
PL-2015-DO3645103-42005,1/01/2022,5/01/2022,Standard Class,Consumer,Europe,Office Supplies,$54.00,High
RO-2015-LW6825107-42005,1/01/2022,4/01/2022,First Class,Corporate,Europe,Office Supplies,$99.48,High
ES-2015-GP1474045-42005,1/01/2022,5/01/2022,Second Class,Corporate,Europe,Office Supplies,$152.19,Medium
IT-2015-AS1024045-42005,1/01/2022,3/01/2022,Second Class,Consumer,Europe,Technology,$332.16,Critical
ES-2015-FH1435045-42005,1/01/2022,3/01/2022,Second Class,Consumer,Europe,Technology,$677.41,High
US-2015-EP13915140-42005,1/01/2022,7/01/2022,Standard Class,Consumer,USCA,Office Supplies,$23.48,Medium
US-2015-EP13915140-42005,1/01/2022,7/01/2022,Standard Class,Consumer,USCA,Office Supplies,$47.62,Medium
IN-2015-GM1468027-42005,1/01/2022,5/01/2022,Standard Class,Consumer,Asia Pacific,Office Supplies,$39.87,High
IR-2015-CG252060-42005,1/01/2022,3/01/2022,First Class,Consumer,Asia Pacific,Office Supplies,$34.56,High
IN-2015-KN164507-42005,1/01/2022,5/01/2022,Standard Class,Home Office,USCA,Office Supplies,$203.31,Medium
IN-2015-KN164507-42005,1/01/2022,5/01/2022,Standard Class,Home Office,USCA,Technology,$846.29,Medium
AG-2015-JE54753-42005,1/01/2022,6/01/2022,Standard Class,Consumer,Africa,Office Supplies,$19.35,High
AG-2015-CR27303-42005,1/01/2022,6/01/2022,Standard Class,Consumer,Africa,Furniture,$106.92,High
CG-2015-EN378033-42005,1/01/2022,2/01/2022,First Class,Consumer,Africa,Office Supplies,$40.83,High
MX-2015-BN1147039-42006,2/01/2022,8/01/2022,Standard Class,Corporate,LATAM,Technology,$56.20,Medium
MX-2015-BN1147039-42006,2/01/2022,8/01/2022,Standard Class,Corporate,LATAM,Technology,$382.21,Medium
MX-2015-BN1147039-42006,2/01/2022,8/01/2022,Standard Class,Corporate,LATAM,Office Supplies,$53.90,Medium
