Order ID,Order Date,Ship Date,Ship Mode,Segment,Market,Category,Sales,Order Priority
ES-2013-CB12535139-41456,1/07/2020,6/07/2020,Standard Class,Corporate,Europe,Technology,229.86,Medium
ES-2013-CB12535139-41456,1/07/2020,6/07/2020,Standard Class,Corporate,Europe,Office Supplies,157.86,Medium
ES-2013-CB12535139-41456,1/07/2020,6/07/2020,Standard Class,Corporate,Europe,Furniture,712.2,Medium
ES-2013-CB12535139-41456,1/07/2020,6/07/2020,Standard Class,Corporate,Europe,Technology,379.8,Medium
ES-2013-CB12535139-41456,1/07/2020,6/07/2020,Standard Class,Corporate,Europe,Furniture,1062.36,Medium
MX-2013-CA1226582-41457,2/07/2020,6/07/2020,Second Class,Consumer,LATAM,Office Supplies,73.1,High
CA-2013-RH19600140-41457,2/07/2020,6/07/2020,Standard Class,Consumer,USCA,Furniture,408.422,Medium
CA-2013-RH19600140-41457,2/07/2020,6/07/2020,Standard Class,Consumer,USCA,Office Supplies,435.504,Medium
CA-2013-RH19600140-41457,2/07/2020,6/07/2020,Standard Class,Consumer,USCA,Office Supplies,11.168,Medium
CA-2013-RH19600140-41457,2/07/2020,6/07/2020,Standard Class,Consumer,USCA,Office Supplies,68.6,Medium
CA-2013-RH19600140-41457,2/07/2020,6/07/2020,Standard Class,Consumer,USCA,Furniture,382.116,Medium
CA-2013-RB19435140-41457,2/07/2020,2/07/2020,Same Day,Consumer,USCA,Office Supplies,32.784,High
CA-2013-SR20740140-41457,2/07/2020,3/07/2020,First Class,Home Office,USCA,Office Supplies,19.44,Critical
MX-2013-KC1667518-41457,2/07/2020,6/07/2020,Standard Class,Corporate,LATAM,Office Supplies,109.08,Medium
MX-2013-KC1667518-41457,2/07/2020,6/07/2020,Standard Class,Corporate,LATAM,Furniture,340.38,Medium
ES-2013-TB2105548-41457,2/07/2020,8/07/2020,Standard Class,Consumer,Europe,Office Supplies,268.65,Low
ES-2013-RD19810139-41457,2/07/2020,6/07/2020,Standard Class,Home Office,Europe,Office Supplies,173.16,Medium
CA-2013-FA14230140-41457,2/07/2020,4/07/2020,First Class,Corporate,USCA,Office Supplies,2.892,High
ES-2013-RD19810139-41457,2/07/2020,6/07/2020,Standard Class,Home Office,Europe,Office Supplies,211.41,Medium
CA-2013-KB16315140-41457,2/07/2020,9/07/2020,Standard Class,Consumer,USCA,Office Supplies,15.552,Medium
CA-2013-FA14230140-41457,2/07/2020,4/07/2020,First Class,Corporate,USCA,Office Supplies,9.392,High
CA-2013-FA14230140-41457,2/07/2020,4/07/2020,First Class,Corporate,USCA,Furniture,159.84,High
CA-2013-KB16315140-41457,2/07/2020,9/07/2020,Standard Class,Consumer,USCA,Office Supplies,11.952,Medium
CA-2013-FA14230140-41457,2/07/2020,4/07/2020,First Class,Corporate,USCA,Technology,74.24,High
IR-2013-SG1089060-41457,2/07/2020,4/07/2020,Second Class,Corporate,Asia Pacific,Technology,170.07,High
ES-2013-RD19810139-41457,2/07/2020,6/07/2020,Standard Class,Home Office,Europe,Office Supplies,50.04,Medium
IN-2013-JP1613527-41457,2/07/2020,6/07/2020,Standard Class,Home Office,Asia Pacific,Office Supplies,55.86,High
IR-2013-SG1089060-41457,2/07/2020,4/07/2020,Second Class,Corporate,Asia Pacific,Office Supplies,184.32,High
IN-2013-NP18685144-41457,2/07/2020,6/07/2020,Standard Class,Home Office,Asia Pacific,Office Supplies,71.9361,Medium
