Order ID,Order Date,Ship Date,Ship Mode,Segment,Market,Category,Sales,Order Priority
MX-2014-DB1361582-41883,1/09/2021,5/09/2021,Standard Class,Consumer,LATAM,Office Supplies,$59.88,Medium
CA-2014-TP21130140-41883,1/09/2021,7/09/2021,Standard Class,Consumer,USCA,Office Supplies,$23.97,Low
IR-2014-LW682560-41883,1/09/2021,8/09/2021,Standard Class,Home Office,USCA,Office Supplies,$74.85,Low
IR-2014-LW682560-41883,1/09/2021,8/09/2021,Standard Class,Home Office,USCA,Furniture,$143.16,Low
IR-2014-LW682560-41883,1/09/2021,8/09/2021,Standard Class,Home Office,USCA,Office Supplies,$13.23,Low
IR-2014-LW682560-41883,1/09/2021,8/09/2021,Standard Class,Home Office,USCA,Office Supplies,$50.22,Low
CA-2014-CC222023-41884,2/09/2021,4/09/2021,First Class,Consumer,USCA,Furniture,$533.61,Critical
CA-2014-JA15970140-41884,2/09/2021,6/09/2021,Standard Class,Consumer,USCA,Office Supplies,$24.10,Medium
CA-2014-JA15970140-41884,2/09/2021,6/09/2021,Standard Class,Consumer,USCA,Office Supplies,$26.40,Medium
CA-2014-JA15970140-41884,2/09/2021,6/09/2021,Standard Class,Consumer,USCA,Office Supplies,$376.74,Medium
CA-2014-JA15970140-41884,2/09/2021,6/09/2021,Standard Class,Consumer,USCA,Office Supplies,$11.96,Medium
CA-2014-JA15970140-41884,2/09/2021,6/09/2021,Standard Class,Consumer,USCA,Office Supplies,$29.52,Medium
CA-2014-JA15970140-41884,2/09/2021,6/09/2021,Standard Class,Consumer,USCA,Technology,$8.78,Medium
CA-2014-PG18820140-41884,2/09/2021,8/09/2021,Standard Class,Consumer,USCA,Office Supplies,$10.95,Medium
CA-2014-DK13225140-41884,2/09/2021,6/09/2021,Standard Class,Corporate,USCA,Office Supplies,$30.48,Medium
CA-2014-AB10060140-41884,2/09/2021,4/09/2021,First Class,Home Office,USCA,Technology,$6.79,Critical
CA-2014-AB10060140-41884,2/09/2021,4/09/2021,First Class,Home Office,USCA,Office Supplies,$3.05,Critical
CA-2014-AB10060140-41884,2/09/2021,4/09/2021,First Class,Home Office,USCA,Office Supplies,$49.12,Critical
CA-2014-AB10060140-41884,2/09/2021,4/09/2021,First Class,Home Office,USCA,Office Supplies,"$4,355.17",Critical
CA-2014-PG18820140-41884,2/09/2021,8/09/2021,Standard Class,Consumer,USCA,Technology,$72.48,Medium
CA-2014-PG18820140-41884,2/09/2021,8/09/2021,Standard Class,Consumer,USCA,Furniture,$191.82,Medium
CA-2014-AB10060140-41884,2/09/2021,4/09/2021,First Class,Home Office,USCA,Office Supplies,$24.56,Critical
CA-2014-PG18820140-41884,2/09/2021,8/09/2021,Standard Class,Consumer,USCA,Technology,$468.90,Medium
CA-2014-DK13225140-41884,2/09/2021,6/09/2021,Standard Class,Corporate,USCA,Office Supplies,$16.69,Medium
CA-2014-DK13225140-41884,2/09/2021,6/09/2021,Standard Class,Corporate,USCA,Technology,$23.99,Medium
US-2014-DL1333018-41884,2/09/2021,7/09/2021,Standard Class,Consumer,LATAM,Office Supplies,$52.22,Medium
ES-2014-CA11965120-41884,2/09/2021,8/09/2021,Standard Class,Corporate,Europe,Office Supplies,$38.76,Medium
ES-2014-JA1597048-41884,2/09/2021,5/09/2021,First Class,Consumer,Europe,Office Supplies,$27.93,High
IT-2014-BT1148564-41884,2/09/2021,4/09/2021,First Class,Home Office,Europe,Office Supplies,$473.98,High
MX-2014-DL1333026-41884,2/09/2021,7/09/2021,Standard Class,Consumer,LATAM,Office Supplies,$130.56,Medium
US-2014-RB19705101-41884,2/09/2021,4/09/2021,Second Class,Home Office,LATAM,Technology,$197.42,High
US-2014-RB19705101-41884,2/09/2021,4/09/2021,Second Class,Home Office,LATAM,Furniture,$237.07,High
ES-2014-SC20230139-41884,2/09/2021,9/09/2021,Standard Class,Corporate,Europe,Technology,$594.36,Low
HU-2014-GT475557-41884,2/09/2021,5/09/2021,Second Class,Consumer,Europe,Office Supplies,$117.12,High
HU-2014-GT475557-41884,2/09/2021,5/09/2021,Second Class,Consumer,Europe,Furniture,$242.10,High
ES-2014-JA1597048-41884,2/09/2021,5/09/2021,First Class,Consumer,Europe,Furniture,$215.46,High
