Order ID,Order Date,Ship Date,Ship Mode,Segment,Market,Category,Sales,Order Priority
MX-2014-RM1937551-41913,1/10/2021,6/10/2021,Standard Class,Consumer,LATAM,Technology,$139.44,High
MX-2014-RM1937551-41913,1/10/2021,6/10/2021,Standard Class,Consumer,LATAM,Office Supplies,$66.40,High
MX-2014-SN2056082-41913,1/10/2021,5/10/2021,Second Class,Home Office,LATAM,Office Supplies,$102.96,High
MX-2014-EJ1372082-41913,1/10/2021,6/10/2021,Standard Class,Consumer,LATAM,Technology,$333.66,Medium
MX-2014-SN2056082-41913,1/10/2021,5/10/2021,Second Class,Home Office,LATAM,Furniture,$89.04,High
MX-2014-OT1873082-41913,1/10/2021,7/10/2021,Standard Class,Consumer,LATAM,Office Supplies,$115.68,Medium
MX-2014-MH1762093-41913,1/10/2021,6/10/2021,Standard Class,Corporate,LATAM,Furniture,$37.82,Medium
MX-2014-MH1762093-41913,1/10/2021,6/10/2021,Standard Class,Corporate,LATAM,Office Supplies,$424.20,Medium
CA-2014-SJ20215140-41913,1/10/2021,4/10/2021,First Class,Consumer,USCA,Office Supplies,$1.96,Medium
CA-2014-GM14680140-41913,1/10/2021,5/10/2021,Standard Class,Consumer,USCA,Furniture,$523.92,High
ES-2014-DA1345048-41913,1/10/2021,7/10/2021,Standard Class,Home Office,Europe,Office Supplies,$90.18,Medium
RS-2014-TB11250108-41913,1/10/2021,6/10/2021,Standard Class,Consumer,Europe,Furniture,$934.86,Medium
RS-2014-TB11250108-41913,1/10/2021,6/10/2021,Standard Class,Consumer,Europe,Technology,"$1,065.96",Medium
ES-2014-JE15475124-41913,1/10/2021,5/10/2021,Standard Class,Consumer,Europe,Office Supplies,$39.74,Medium
UP-2014-AT735137-41913,1/10/2021,5/10/2021,Standard Class,Consumer,Europe,Office Supplies,$29.34,High
RS-2014-TB11250108-41913,1/10/2021,6/10/2021,Standard Class,Consumer,Europe,Office Supplies,$41.28,Medium
UP-2014-AT735137-41913,1/10/2021,5/10/2021,Standard Class,Consumer,Europe,Office Supplies,$33.30,High
MX-2014-CS11860143-41913,1/10/2021,3/10/2021,Second Class,Consumer,LATAM,Office Supplies,$14.76,Critical
MX-2014-CS11860143-41913,1/10/2021,3/10/2021,Second Class,Consumer,LATAM,Office Supplies,$46.22,Critical
IN-2014-RK1930058-41913,1/10/2021,4/10/2021,First Class,Consumer,Asia Pacific,Office Supplies,$11.43,High
IN-2014-JK156407-41913,1/10/2021,2/10/2021,First Class,Home Office,Asia Pacific,Office Supplies,$84.24,Medium
IN-2014-JM1565566-41913,1/10/2021,5/10/2021,Standard Class,Home Office,USCA,Office Supplies,$67.92,Medium
IN-2014-BF1100527-41913,1/10/2021,3/10/2021,First Class,Home Office,Asia Pacific,Furniture,$437.34,Critical
IN-2014-BF1100527-41913,1/10/2021,3/10/2021,First Class,Home Office,Asia Pacific,Furniture,$404.73,Critical
IR-2014-SM1095060-41913,1/10/2021,4/10/2021,First Class,Corporate,Asia Pacific,Technology,$44.82,High
IN-2014-CM121157-41913,1/10/2021,2/10/2021,First Class,Consumer,Asia Pacific,Technology,"$1,943.19",High
IN-2014-RK1930058-41913,1/10/2021,4/10/2021,First Class,Consumer,Asia Pacific,Office Supplies,$173.61,High
