Order ID,Order Date,Ship Date,Ship Mode,Segment,Market,Category,Sales,Order Priority
MX-2015-AB1016531-42309,1/11/2022,6/11/2022,Standard Class,Consumer,LATAM,Office Supplies,$278.20,Medium
MX-2015-RB1943551-42309,1/11/2022,6/11/2022,Standard Class,Consumer,LATAM,Furniture,$73.52,Medium
MX-2015-RB1943551-42309,1/11/2022,6/11/2022,Standard Class,Consumer,LATAM,Office Supplies,$9.00,Medium
CA-2015-AH10120140-42309,1/11/2022,5/11/2022,Standard Class,Home Office,USCA,Office Supplies,$5.25,Medium
CA-2015-CY12745140-42309,1/11/2022,6/11/2022,Standard Class,Corporate,USCA,Office Supplies,$9.91,Medium
CA-2015-CY12745140-42309,1/11/2022,6/11/2022,Standard Class,Corporate,USCA,Technology,$508.77,Medium
MX-2015-PB1915028-42309,1/11/2022,6/11/2022,Standard Class,Consumer,LATAM,Office Supplies,$65.84,Medium
MX-2015-PB1915028-42309,1/11/2022,6/11/2022,Standard Class,Consumer,LATAM,Technology,$69.18,Medium
ES-2015-TS21205139-42309,1/11/2022,3/11/2022,Second Class,Corporate,Europe,Office Supplies,$16.50,Critical
UP-2015-CD2280137-42309,1/11/2022,2/11/2022,First Class,Consumer,Europe,Office Supplies,$397.80,Medium
ES-2015-CR12820120-42309,1/11/2022,5/11/2022,Second Class,Home Office,Europe,Technology,$58.98,Medium
UP-2015-CD2280137-42309,1/11/2022,2/11/2022,First Class,Consumer,Europe,Office Supplies,$182.88,Medium
IT-2015-NG1835548-42309,1/11/2022,8/11/2022,Standard Class,Corporate,Europe,Technology,$539.24,Low
IN-2015-CS1217558-42309,1/11/2022,3/11/2022,Second Class,Home Office,USCA,Office Supplies,$169.50,Critical
IN-2015-MC1763559-42309,1/11/2022,5/11/2022,Standard Class,Home Office,USCA,Furniture,"$1,808.76",Medium
IT-2015-NG1835548-42309,1/11/2022,8/11/2022,Standard Class,Corporate,Europe,Office Supplies,$90.99,Low
AG-2015-CC21003-42309,1/11/2022,4/11/2022,Second Class,Home Office,Africa,Technology,$481.68,Medium
NI-2015-AA64595-42309,1/11/2022,3/11/2022,Second Class,Consumer,Africa,Technology,$14.01,Critical
NI-2015-AA64595-42309,1/11/2022,3/11/2022,Second Class,Consumer,Africa,Technology,$156.20,Critical
CA-2015-SF20065140-42310,2/11/2022,5/11/2022,Second Class,Consumer,USCA,Office Supplies,$40.99,High
CA-2015-SF20065140-42310,2/11/2022,5/11/2022,Second Class,Consumer,USCA,Office Supplies,$189.70,High
