Order ID,Order Date,Ship Date,Ship Mode,Segment,Market,Category,Sales,Order Priority
CA-2015-TG1164023-42339,1/12/2022,5/12/2022,Standard Class,Consumer,USCA,Technology,$303.66,Medium
CA-2015-TG1164023-42339,1/12/2022,5/12/2022,Standard Class,Consumer,USCA,Furniture,$322.44,Medium
CA-2015-TG1164023-42339,1/12/2022,5/12/2022,Standard Class,Consumer,USCA,Technology,$351.90,Medium
CA-2015-TG1164023-42339,1/12/2022,5/12/2022,Standard Class,Consumer,USCA,Office Supplies,$456.84,Medium
CA-2015-TG1164023-42339,1/12/2022,5/12/2022,Standard Class,Consumer,USCA,Furniture,$47.34,Medium
CA-2015-TG1164023-42339,1/12/2022,5/12/2022,Standard Class,Consumer,USCA,Technology,$79.29,Medium
MX-2015-HA1492051-42339,1/12/2022,7/12/2022,Standard Class,Consumer,LATAM,Office Supplies,$245.70,Low
MX-2015-HA1492051-42339,1/12/2022,7/12/2022,Standard Class,Consumer,LATAM,Office Supplies,$5.76,Low
MX-2015-HA1492051-42339,1/12/2022,7/12/2022,Standard Class,Consumer,LATAM,Office Supplies,$23.88,Low
MX-2015-HA1492051-42339,1/12/2022,7/12/2022,Standard Class,Consumer,LATAM,Office Supplies,$40.00,Low
MX-2015-HA1492051-42339,1/12/2022,7/12/2022,Standard Class,Consumer,LATAM,Office Supplies,$32.30,Low
US-2015-BT1148555-42339,1/12/2022,3/12/2022,Second Class,Home Office,LATAM,Office Supplies,$115.42,Medium
US-2015-EN1378055-42339,1/12/2022,6/12/2022,Standard Class,Consumer,LATAM,Office Supplies,$72.29,Medium
MX-2015-NM1844582-42339,1/12/2022,5/12/2022,Standard Class,Home Office,LATAM,Office Supplies,$29.34,High
MX-2015-DG1330082-42339,1/12/2022,2/12/2022,First Class,Corporate,LATAM,Office Supplies,$77.50,Critical
MX-2015-CC1243082-42339,1/12/2022,3/12/2022,First Class,Home Office,LATAM,Furniture,$657.78,Critical
MX-2015-NM1844582-42339,1/12/2022,5/12/2022,Standard Class,Home Office,LATAM,Office Supplies,$9.74,High
MX-2015-CC1243082-42339,1/12/2022,3/12/2022,First Class,Home Office,LATAM,Office Supplies,$11.92,Critical
MX-2015-NM1844582-42339,1/12/2022,5/12/2022,Standard Class,Home Office,LATAM,Office Supplies,$31.32,High
CA-2015-SC20800140-42339,1/12/2022,5/12/2022,Standard Class,Consumer,USCA,Office Supplies,$2.37,Medium
CA-2015-BP11095140-42339,1/12/2022,4/12/2022,Second Class,Corporate,USCA,Technology,$95.98,Medium
CA-2015-VP21730140-42339,1/12/2022,5/12/2022,Standard Class,Home Office,USCA,Technology,$546.06,High
US-2015-TB21625140-42339,1/12/2022,4/12/2022,First Class,Consumer,USCA,Furniture,"$1,079.32",Critical
US-2015-ML17755140-42339,1/12/2022,1/12/2022,Same Day,Home Office,USCA,Office Supplies,$663.94,High
CA-2015-ME17725140-42339,1/12/2022,5/12/2022,Standard Class,Consumer,USCA,Office Supplies,$155.94,Medium
ES-2015-SH2063545-42339,1/12/2022,7/12/2022,Standard Class,Corporate,Europe,Office Supplies,$16.17,Medium
ES-2015-AH1007591-42339,1/12/2022,6/12/2022,Standard Class,Corporate,Europe,Office Supplies,$15.62,High
ES-2015-AH1069048-42339,1/12/2022,7/12/2022,Standard Class,Corporate,Europe,Office Supplies,$86.52,Medium
ES-2015-JL1550548-42339,1/12/2022,4/12/2022,First Class,Consumer,Europe,Furniture,$126.96,Critical
CA-2015-VP21730140-42339,1/12/2022,5/12/2022,Standard Class,Home Office,USCA,Office Supplies,$269.49,High
CA-2015-HP14815140-42339,1/12/2022,3/12/2022,Second Class,Home Office,USCA,Office Supplies,$68.47,Critical
CA-2015-HP14815140-42339,1/12/2022,3/12/2022,Second Class,Home Office,USCA,Furniture,"$1,242.90",Critical
CA-2015-VP21730140-42339,1/12/2022,5/12/2022,Standard Class,Home Office,USCA,Office Supplies,$83.56,High
US-2015-TB215205-42339,1/12/2022,4/12/2022,First Class,Consumer,LATAM,Furniture,$947.22,Medium
ES-2015-AH1069048-42339,1/12/2022,7/12/2022,Standard Class,Corporate,Europe,Office Supplies,$225.90,Medium
ES-2015-SC2080045-42339,1/12/2022,6/12/2022,Standard Class,Consumer,Europe,Office Supplies,$46.44,Medium
ES-2015-SH2063545-42339,1/12/2022,7/12/2022,Standard Class,Corporate,Europe,Office Supplies,$146.79,Medium
IN-2015-DB1366059-42339,1/12/2022,7/12/2022,Standard Class,Consumer,Asia Pacific,Office Supplies,$14.21,Medium
ID-2015-KB16405102-42339,1/12/2022,5/12/2022,Standard Class,Home Office,Asia Pacific,Office Supplies,$45.84,Medium
ID-2015-KB16405102-42339,1/12/2022,5/12/2022,Standard Class,Home Office,Asia Pacific,Office Supplies,$53.53,Medium
IN-2015-JG151607-42339,1/12/2022,5/12/2022,Standard Class,Consumer,Asia Pacific,Technology,$305.91,Medium
US-2015-PN18775140-42339,1/12/2022,3/12/2022,Second Class,Home Office,USCA,Technology,$71.98,Medium
ID-2015-HL1504059-42339,1/12/2022,5/12/2022,Standard Class,Consumer,Asia Pacific,Office Supplies,$54.00,Medium
ID-2015-DW135857-42339,1/12/2022,7/12/2022,Standard Class,Home Office,USCA,Technology,$51.62,Medium
ID-2015-KB16405102-42339,1/12/2022,5/12/2022,Standard Class,Home Office,Asia Pacific,Office Supplies,$54.35,Medium
ID-2015-KB16405102-42339,1/12/2022,5/12/2022,Standard Class,Home Office,Asia Pacific,Furniture,$135.09,Medium
IR-2015-DM301560-42339,1/12/2022,1/12/2022,Same Day,Consumer,Asia Pacific,Office Supplies,$50.10,High
CA-2015-SC20380140-42339,1/12/2022,8/12/2022,Standard Class,Consumer,USCA,Technology,$383.98,Medium
IN-2015-HG1484558-42339,1/12/2022,5/12/2022,Standard Class,Consumer,Asia Pacific,Furniture,$43.95,Medium
IN-2015-HG1484558-42339,1/12/2022,5/12/2022,Standard Class,Consumer,Asia Pacific,Office Supplies,$237.72,Medium
IN-2015-KB1640559-42339,1/12/2022,6/12/2022,Standard Class,Home Office,Asia Pacific,Office Supplies,$407.86,Medium
IN-2015-HG1484558-42339,1/12/2022,5/12/2022,Standard Class,Consumer,Asia Pacific,Technology,$500.22,Medium
IN-2015-KB1640559-42339,1/12/2022,6/12/2022,Standard Class,Home Office,Asia Pacific,Office Supplies,$321.51,Medium
ID-2015-HL1504059-42339,1/12/2022,5/12/2022,Standard Class,Consumer,Asia Pacific,Technology,"$1,414.53",Medium
CA-2015-SW20275140-42339,1/12/2022,5/12/2022,Standard Class,Consumer,USCA,Office Supplies,$173.80,Medium
CA-2015-SC20380140-42339,1/12/2022,8/12/2022,Standard Class,Consumer,USCA,Furniture,"$1,781.68",Medium
IN-2015-HG1484558-42339,1/12/2022,5/12/2022,Standard Class,Consumer,Asia Pacific,Office Supplies,$56.52,Medium
ID-2015-KB16405102-42339,1/12/2022,5/12/2022,Standard Class,Home Office,Asia Pacific,Technology,$562.89,Medium
MO-2015-TB1125086-42339,1/12/2022,6/12/2022,Standard Class,Consumer,Africa,Office Supplies,$7.14,Medium
SO-2015-KM6660116-42339,1/12/2022,6/12/2022,Standard Class,Consumer,Africa,Office Supplies,$9.06,Medium
IV-2015-RB979529-42339,1/12/2022,6/12/2022,Standard Class,Home Office,Africa,Office Supplies,$48.90,Medium
SF-2015-VT11700117-42339,1/12/2022,5/12/2022,Standard Class,Home Office,Africa,Technology,$38.37,Medium
SF-2015-VT11700117-42339,1/12/2022,5/12/2022,Standard Class,Home Office,Africa,Technology,$143.13,Medium
MZ-2015-EB393087-42339,1/12/2022,5/12/2022,Standard Class,Consumer,Africa,Technology,$912.60,Medium
MO-2015-MO780086-42339,1/12/2022,7/12/2022,Standard Class,Home Office,Africa,Technology,$440.10,Medium
ZA-2015-MN7935147-42339,1/12/2022,5/12/2022,Second Class,Consumer,Africa,Office Supplies,$15.10,Medium
NG-2015-AB16594-42339,1/12/2022,6/12/2022,Standard Class,Consumer,Africa,Office Supplies,$32.19,Medium
MZ-2015-EB393087-42339,1/12/2022,5/12/2022,Standard Class,Consumer,Africa,Technology,$97.38,Medium
NG-2015-AB16594-42339,1/12/2022,6/12/2022,Standard Class,Consumer,Africa,Office Supplies,$127.92,Medium
SO-2015-KM6660116-42339,1/12/2022,6/12/2022,Standard Class,Consumer,Africa,Office Supplies,$10.05,Medium
MX-2015-PM1894031-42340,2/12/2022,6/12/2022,Standard Class,Consumer,LATAM,Technology,$195.53,High
